original_document_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
https://docs.searchunify.com/Content/Search-Tuning/Auto.htm,0.18045066,0.0,0.23847589,0.0,0.28444505,0.04642639,0.04198229,0.0,0.15597348,0.09669582,0.09198121,0.0,0.0,0.067808256,0.09422402,0.51815283,0.0074553397,0.0,0.0,0.107860565,0.08822422,0.005283132,0.0,0.0,0.0,0.23060408,0.0,0.21189298,0.0,0.103527695,0.35230565,0.22442068,0.26756543,0.14867848,0.0,0.0,0.040045474,0.0,0.0,0.0,0.2578007,0.22895828,0.0,0.0,0.24644892,0.041902445,0.0,0.3727521,0.0,0.0,0.15563758,0.0,0.0,0.28864866,0.46900856,0.010551348,0.0,0.33076704,0.0,0.019898705,0.34513298,0.32791293,0.0,0.0
https://docs.searchunify.com/Content/Search-Tuning/Enable-Facet-Interpreter.htm,0.2071203,0.011669457,0.33335382,0.15014046,0.48214304,0.0,0.0,0.0,0.10567812,0.16389197,0.11311016,0.0,0.0,0.18579467,0.0,0.5497538,0.063396774,0.0,0.0,0.11032222,0.15581802,0.032911867,0.0,0.0,0.0,0.042735126,0.0,0.24410105,0.0,0.13472575,0.5186895,0.23228721,0.32037598,0.18503049,0.0,0.0,0.0,0.0,0.0,0.0,0.42102382,0.26261497,0.0,0.0,0.4168405,0.14146698,0.0,0.5049142,0.0,0.0,0.1551151,0.0,0.0,0.42386472,0.64913607,0.040313937,0.0,0.47053063,0.0,0.061279893,0.37642238,0.39290833,0.0,0.0
https://docs.searchunify.com/Content/Search-Tuning/Enable-Rich-Snippets.htm,0.3461793,0.37887102,0.5042424,0.40691447,0.6176933,0.0,0.0,0.0,0.15406337,0.35369945,0.3347773,0.0,0.0,0.150281,0.0,0.5799352,0.0,0.0,0.0,0.3301807,0.0,0.059630517,0.0,0.0,0.0,0.0,0.0,0.4374841,0.0,0.4094339,0.6658561,0.27789688,0.5308087,0.4159214,0.0,0.0,0.15883827,0.0,0.0,0.0,0.5520265,0.34645084,0.0013459623,0.20660155,0.523806,0.3850788,0.0,0.5559241,0.0,0.0,0.2573545,0.0,0.0,0.44359344,0.7504426,0.15021345,0.0,0.6202738,0.0,0.0,0.46850085,0.41702467,0.0,0.0
https://docs.searchunify.com/Content/Search-Tuning/Intent-Tuning.htm,0.23959276,0.29748628,0.42981562,0.04989431,0.39232862,0.0,0.233165,0.0,0.20723483,0.09183383,0.13352303,0.0,0.0,0.17859882,0.0,0.5818839,0.13595705,0.0,0.0,0.32868728,0.0,0.14869961,0.0,0.0,0.0,0.5034219,0.0,0.5028678,0.0,0.22579509,0.5677491,0.20786342,0.41762263,0.3209494,0.0,0.0,0.090809345,0.0,0.0,0.0,0.47923124,0.24225414,0.0,0.0,0.5187698,0.3502255,0.0,0.48656124,0.0,0.0,0.2263788,0.0,0.0,0.25716838,0.49800238,0.0,0.0,0.6060058,0.0,0.04337252,0.517184,0.3462587,0.0,0.0
https://docs.searchunify.com/Content/Security/IP-Restrictions.htm,0.112143785,0.40473095,0.32954118,0.21181804,0.41697532,0.2004924,0.17460528,0.0,0.0017707599,0.15565747,0.15408705,0.0,0.0,0.46157718,0.0,0.40230897,0.0021276549,0.0,0.0,0.2581185,0.30250207,0.0,0.0,0.0,0.0,0.0,0.0,0.38556343,0.0,0.42314255,0.51750815,0.11807488,0.36316165,0.16116841,0.0,0.0,0.0,0.0,0.0,0.0,0.4252626,0.11844931,0.0,0.0,0.5655836,0.40559816,0.0,0.39757663,0.0,0.0,0.024739698,0.0,0.0,0.34852737,0.43455964,0.10925273,0.0,0.67839426,0.0,0.0,0.42539462,0.07926701,0.0,0.0
https://docs.searchunify.com/Content/Virtual-Agent/Activate-Zendesk-Adapter.htm,0.26057667,0.24918067,0.5066196,0.41160983,0.58124757,0.0045064613,0.0,0.0,0.10858652,0.2215217,0.36649194,0.0,0.0,0.26592344,0.0,0.425395,0.38035405,0.0,0.0,0.27027795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31423956,0.0,0.3280887,0.5467157,0.24607033,0.4103101,0.28631687,0.0,0.0,0.07453345,0.0,0.0,0.0,0.60767126,0.36702618,0.6010173,0.0,0.5243583,0.36874348,0.0,0.57728195,0.0,0.0,0.17217687,0.0,0.0,0.3289832,0.7402923,0.1895874,0.0,0.67939436,0.0,0.0782989,0.24521208,0.21001545,0.0,0.0
https://docs.searchunify.com/Content/Virtual-Agent/Chat-Transcript.htm,0.33862033,0.42546278,0.6126417,0.22956643,0.4860786,0.0,0.0,0.0,0.21814704,0.17063898,0.25990844,0.0,0.0,0.15100993,0.0,0.5198457,0.07655488,0.0,0.0,0.40810978,0.26831108,0.020492218,0.0,0.0,0.0,0.47204393,0.0,0.50810665,0.0,0.0,0.5621934,0.21459028,0.43852305,0.4856534,0.0,0.0,0.0,0.0,0.0,0.0,0.6148655,0.44041622,0.562451,0.0,0.6761833,0.51567817,0.0,0.59311634,0.0,0.24000731,0.23428455,0.0,0.0,0.33827358,0.6685251,0.1648516,0.0,0.75238645,0.0,0.0,0.3885467,0.4254092,0.0,0.0
https://docs.searchunify.com/Content/Virtual-Agent/Response-Type-Selection.htm,0.15488829,0.44735602,0.36155313,0.3261053,0.39201546,0.1112368,0.0,0.0,0.0,0.106277764,0.1554959,0.0,0.0,0.40176797,0.0,0.40930295,0.04241435,0.0,0.0,0.17363584,0.05696639,0.0,0.0,0.0,0.0,0.25528622,0.0,0.2894587,0.0,0.21400739,0.5433469,0.0,0.23972198,0.2112889,0.0,0.0,0.25185037,0.0,0.0,0.0,0.4036432,0.19867763,0.6544572,0.0,0.613632,0.3230586,0.0,0.41281718,0.0,0.0,0.017196737,0.0,0.0,0.36221927,0.6211703,0.106283575,0.0,0.61164343,0.0,0.003123179,0.23664007,0.10609555,0.0,0.0
https://docs.searchunify.com/Default.htm,0.42788753,0.31989488,0.5266109,0.5547054,0.63301456,0.0,0.0,0.0,0.31093466,0.26933593,0.33781928,0.0,0.0,0.0,0.08486939,0.49771142,0.13710612,0.0,0.0,0.3306424,0.0,0.025977463,0.0,0.0,0.0,0.0,0.0,0.38511854,0.0,0.30762005,0.5727171,0.34171283,0.5688604,0.4894418,0.0,0.0,0.0,0.0,0.0,0.0,0.5941387,0.38957325,0.2916124,0.0,0.38474393,0.33707598,0.0,0.53177637,0.0,0.0,0.37530157,0.0,0.0,0.30674797,0.7138803,0.26182333,0.0,0.58681893,0.0,0.0,0.443478,0.5353437,0.0,0.0
https://docs.searchunify.com/Default.mcwebhelp,0.42788753,0.31989488,0.5266109,0.5547054,0.63301456,0.0,0.0,0.0,0.31093466,0.26933593,0.33781928,0.0,0.0,0.0,0.08486939,0.49771142,0.13710612,0.0,0.0,0.3306424,0.0,0.025977463,0.0,0.0,0.0,0.0,0.0,0.38511854,0.0,0.30762005,0.5727171,0.34171283,0.5688604,0.4894418,0.0,0.0,0.0,0.0,0.0,0.0,0.5941387,0.38957325,0.2916124,0.0,0.38474393,0.33707598,0.0,0.53177637,0.0,0.0,0.37530157,0.0,0.0,0.30674797,0.7138803,0.26182333,0.0,0.58681893,0.0,0.0,0.443478,0.5353437,0.0,0.0
